Topo-0000,0.5,1,31,31,False,10,Rb0=1;Ra0=100000;L0=10;,10,1.5624744142431877e-07,[-4.999890001319982e-07]
Topo-0000,0.5,1,31,31,False,10,Rb0=1;Ra0=100000;L0=1;,100,1.5624744142431863e-08,[-4.999890001319985e-06]
Topo-0000,0.5,1,31,31,False,10,Rb0=1;Ra0=100000;L0=10;,100,1.5624744142431863e-08,[-4.999890001319982e-07]
Topo-0000,0.5,10,81,81,False,10,Rb0=1;Ra0=100000;L0=1;,1,4.098270492885227e-07,[-4.999890001319985e-06]
Topo-0000,0.5,10,81,81,False,10,Rb0=1;Ra0=100000;L0=10;,1,4.098270492885227e-07,[-4.999890001319985e-07]
Topo-0000,0.5,10,81,81,False,10,Rb0=1;Ra0=100000;L0=1;,10,4.098270492885234e-08,[-4.999890001319985e-06]
Topo-0000,0.5,10,81,81,False,10,Rb0=1;Ra0=100000;L0=10;,10,4.098270492885234e-08,[-4.999890001319985e-07]
Topo-0000,0.5,10,81,81,False,10,Rb0=1;Ra0=100000;L0=1;,100,4.098270492885237e-09,[-4.999890001319985e-06]
Topo-0000,0.5,10,81,81,False,10,Rb0=1;Ra0=100000;L0=10;,100,4.098270492885237e-09,[-4.999890001319985e-07]
Topo-0000,0.5,100,97,97,False,10,Rb0=1;Ra0=100000;L0=1;,1,4.8922516588600474e-08,[-4.999890001319983e-06]
Topo-0000,0.5,100,97,97,False,10,Rb0=1;Ra0=100000;L0=10;,1,4.8922516588600474e-08,[-4.999890001319985e-07]
Topo-0000,0.5,100,97,97,False,10,Rb0=1;Ra0=100000;L0=1;,10,4.892251658860225e-09,[-4.999890001319985e-06]
Topo-0000,0.5,100,97,97,False,10,Rb0=1;Ra0=100000;L0=10;,10,4.892251658860225e-09,[-4.999890001319985e-07]
Topo-0000,0.5,100,97,97,False,10,Rb0=1;Ra0=100000;L0=1;,100,4.892251658860202e-10,[-4.999890001319985e-06]
Topo-0000,0.5,100,97,97,False,10,Rb0=1;Ra0=100000;L0=10;,100,4.892251658860202e-10,[-4.999890001319985e-07]
Topo-0000,0.6,1,35,35,False,0.1,Rb0=1;Ra0=100000;L0=1;,1,0.00014117432527140095,[-0.00039999266672777726]
Topo-0000,0.6,1,35,35,False,0.1,Rb0=1;Ra0=100000;L0=10;,1,0.00014117432527140095,[-3.999926667277771e-05]
Topo-0000,0.6,1,35,35,False,0.1,Rb0=1;Ra0=100000;L0=1;,10,1.4117432527140101e-05,[-0.00039999266672777726]
Topo-0000,0.6,1,35,35,False,0.1,Rb0=1;Ra0=100000;L0=10;,10,1.4117432527140101e-05,[-3.999926667277771e-05]
Topo-0000,0.6,1,35,35,False,0.1,Rb0=1;Ra0=100000;L0=1;,100,1.4117432527140108e-06,[-0.00039999266672777726]
Topo-0000,0.6,1,35,35,False,0.1,Rb0=1;Ra0=100000;L0=10;,100,1.4117432527140108e-06,[-3.999926667277771e-05]
Topo-0000,0.6,10,84,84,False,0.1,Rb0=1;Ra0=100000;L0=1;,1,3.3802179731854466e-05,[-0.00039999266672777716]
Topo-0000,0.6,10,84,84,False,0.1,Rb0=1;Ra0=100000;L0=10;,1,3.3802179731854466e-05,[-3.999926667277769e-05]
Topo-0000,0.6,10,84,84,False,0.1,Rb0=1;Ra0=100000;L0=1;,10,3.3802179731854487e-06,[-0.00039999266672777716]
Topo-0000,0.6,10,84,84,False,0.1,Rb0=1;Ra0=100000;L0=10;,10,3.3802179731854487e-06,[-3.999926667277769e-05]
Topo-0000,0.6,10,84,84,False,0.1,Rb0=1;Ra0=100000;L0=1;,100,3.380217973185462e-07,[-0.00039999266672777716]
Topo-0000,0.6,10,84,84,False,0.1,Rb0=1;Ra0=100000;L0=10;,100,3.380217973185462e-07,[-3.999926667277769e-05]
Topo-0000,0.6,100,98,98,False,0.1,Rb0=1;Ra0=100000;L0=1;,1,3.927908872749469e-06,[-0.00039999266672777726]
Topo-0000,0.6,100,98,98,False,0.1,Rb0=1;Ra0=100000;L0=10;,1,3.927908872749469e-06,[-3.999926667277771e-05]
Topo-0000,0.6,100,98,98,False,0.1,Rb0=1;Ra0=100000;L0=1;,10,3.927908872749554e-07,[-0.00039999266672777726]
Topo-0000,0.6,100,98,98,False,0.1,Rb0=1;Ra0=100000;L0=10;,10,3.927908872749554e-07,[-3.999926667277771e-05]
Topo-0000,0.6,100,98,98,False,0.1,Rb0=1;Ra0=100000;L0=1;,100,3.9279088727494085e-08,[-0.00039999266672777726]
Topo-0000,0.6,100,98,98,False,0.1,Rb0=1;Ra0=100000;L0=10;,100,3.9279088727494085e-08,[-3.999926667277771e-05]
Topo-0000,0.6,1,35,35,False,1,Rb0=1;Ra0=100000;L0=1;,1,1.4117432527140096e-05,[-3.9999266672777726e-05]
Topo-0000,0.6,1,35,35,False,1,Rb0=1;Ra0=100000;L0=10;,1,1.4117432527140096e-05,[-3.999926667277772e-06]
Topo-0000,0.6,1,35,35,False,1,Rb0=1;Ra0=100000;L0=1;,10,1.4117432527140102e-06,[-3.9999266672777726e-05]
Topo-0000,0.6,1,35,35,False,1,Rb0=1;Ra0=100000;L0=10;,10,1.4117432527140102e-06,[-3.999926667277772e-06]
Topo-0000,0.6,1,35,35,False,1,Rb0=1;Ra0=100000;L0=1;,100,1.411743252714011e-07,[-3.9999266672777726e-05]
Topo-0000,0.6,1,35,35,False,1,Rb0=1;Ra0=100000;L0=10;,100,1.411743252714011e-07,[-3.999926667277772e-06]
Topo-0000,0.6,10,84,84,False,1,Rb0=1;Ra0=100000;L0=1;,1,3.3802179731854466e-06,[-3.999926667277771e-05]
Topo-0000,0.6,10,84,84,False,1,Rb0=1;Ra0=100000;L0=10;,1,3.3802179731854466e-06,[-3.99992666727777e-06]
Topo-0000,0.6,10,84,84,False,1,Rb0=1;Ra0=100000;L0=1;,10,3.3802179731854486e-07,[-3.999926667277771e-05]
Topo-0000,0.6,10,84,84,False,1,Rb0=1;Ra0=100000;L0=10;,10,3.3802179731854486e-07,[-3.99992666727777e-06]
Topo-0000,0.6,10,84,84,False,1,Rb0=1;Ra0=100000;L0=1;,100,3.380217973185462e-08,[-3.999926667277771e-05]
Topo-0000,0.6,10,84,84,False,1,Rb0=1;Ra0=100000;L0=10;,100,3.380217973185462e-08,[-3.99992666727777e-06]
Topo-0000,0.6,100,98,98,False,1,Rb0=1;Ra0=100000;L0=1;,1,3.9279088727494695e-07,[-3.9999266672777726e-05]
Topo-0000,0.6,100,98,98,False,1,Rb0=1;Ra0=100000;L0=10;,1,3.9279088727494695e-07,[-3.999926667277772e-06]
Topo-0000,0.6,100,98,98,False,1,Rb0=1;Ra0=100000;L0=1;,10,3.927908872749555e-08,[-3.9999266672777726e-05]
Topo-0000,0.6,100,98,98,False,1,Rb0=1;Ra0=100000;L0=10;,10,3.927908872749555e-08,[-3.999926667277772e-06]
Topo-0000,0.6,100,98,98,False,1,Rb0=1;Ra0=100000;L0=1;,100,3.927908872749409e-09,[-3.9999266672777726e-05]
Topo-0000,0.6,100,98,98,False,1,Rb0=1;Ra0=100000;L0=10;,100,3.927908872749409e-09,[-3.999926667277772e-06]
Topo-0000,0.6,1,35,35,False,10,Rb0=1;Ra0=100000;L0=1;,1,1.4117432527140098e-06,[-3.999926667277773e-06]
Topo-0000,0.6,1,35,35,False,10,Rb0=1;Ra0=100000;L0=10;,1,1.4117432527140098e-06,[-3.999926667277772e-07]
